Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,LABEL-I,LABEL-II,LABEL-III
192.168.1.104-192.168.1.102-56418-30005-6,192.168.1.104,56418,192.168.1.102,30005,6,2022-09-12 18:27:20.745115,13401,6,0,553,0,553,0,92.1666666666667,225.761304626516,0,0,0,0,41265.5771957317,447.727781508843,2680.2,4345.38936115051,10424,331,13401,2680.2,4345.38936115051,10424,331,0,0,0,0,0,1,0,0,0,0,0,200,0,447.727781508843,0,0,553,92.1666666666667,225.761304626516,50968.1666666667,1,1,0,1,5,0,0,0,0,92.1666666666667,92.1666666666667,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13401,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-38584-30005-6,192.168.1.104,38584,192.168.1.102,30005,6,2022-09-12 18:34:57.329555,10725,6,0,558,0,558,0,93,227.802546078836,0,0,0,0,52027.972027972,559.44055944056,2145,3560.20322453649,8500,300,10725,2145,3560.20322453649,8500,300,0,0,0,0,0,1,0,0,0,0,0,200,0,559.44055944056,0,0,558,93,227.802546078836,51894,1,1,0,1,5,0,0,0,0,93,93,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10725,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-58679-53-17,192.168.1.104,58679,192.168.1.1,53,17,2022-09-12 17:57:07.115795,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33508-30005-6,192.168.1.104,33508,192.168.1.102,30005,6,2022-09-12 18:10:20.157509,12538,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,44664.2207688627,478.545222523529,2507.6,4127.18897071602,9869,311,12538,2507.6,4127.18897071602,9869,311,0,0,0,0,0,1,0,0,0,0,0,200,0,478.545222523529,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12538,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-32824-53-17,192.168.1.104,32824,192.168.1.1,53,17,2022-09-12 18:00:13.994763,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-45000-30005-6,192.168.1.104,45000,192.168.1.102,30005,6,2022-09-12 17:48:54.293224,11999,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,46670.5558796566,500.041670139178,2399.8,4101.61153694496,9706,148,11999,2399.8,4101.61153694496,9706,148,0,0,0,0,0,1,0,0,0,0,0,200,0,500.041670139178,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11999,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-52452-30005-6,192.168.1.104,52452,192.168.1.102,30005,6,2022-09-12 18:36:28.899691,10441,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,53634.7093190307,574.657599846758,2088.2,3526.46794966295,8381,304,10441,2088.2,3526.46794966295,8381,304,0,0,0,0,0,1,0,0,0,0,0,200,0,574.657599846758,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10441,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-46542-30005-6,192.168.1.104,46542,192.168.1.102,30005,6,2022-09-12 17:56:38.605100,17103,6,0,561,0,561,0,93.5,229.027290950227,0,0,0,0,32801.262936327,350.815646377828,3420.6,5974.53992370961,14087,354,17103,3420.6,5974.53992370961,14087,354,0,0,0,0,0,1,0,0,0,0,0,200,0,350.815646377828,0,0,561,93.5,229.027290950227,52453.5,1,1,0,1,5,0,0,0,0,93.5,93.5,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,17103,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-56228-53-17,192.168.1.104,56228,192.168.1.1,53,17,2022-09-12 18:08:17.419853,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-59390-30005-6,192.168.1.104,59390,192.168.1.102,30005,6,2022-09-12 18:37:14.430790,12978,6,0,567,0,567,0,94.5,231.47678069301,0,0,0,0,43689.3203883495,462.320850670365,2595.6,4706.35626573255,11014,397,12978,2595.6,4706.35626573255,11014,397,0,0,0,0,0,1,0,0,0,0,0,200,0,462.320850670365,0,0,567,94.5,231.47678069301,53581.5,1,1,0,1,5,0,0,0,0,94.5,94.5,0,0,0,0,0,0,0,1,94,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12978,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-59284-30005-6,192.168.1.104,59284,192.168.1.102,30005,6,2022-09-12 17:54:38.700004,15172,6,0,682,0,682,0,113.666666666667,278.425334096355,0,0,0,0,44951.2259425257,395.46533087266,3034.4,5241.61270984417,12385,417,15172,3034.4,5241.61270984417,12385,417,0,0,0,0,0,1,0,0,0,0,0,200,0,395.46533087266,0,0,682,113.666666666667,278.425334096355,77520.6666666667,1,1,0,1,5,0,0,0,0,113.666666666667,113.666666666667,0,0,0,0,0,0,0,1,113,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,15172,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-41702-30005-6,192.168.1.104,41702,192.168.1.102,30005,6,2022-09-12 17:55:57.265606,13387,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,41458.1310226339,448.196011055502,2677.4,4593.54681047227,10868,223,13387,2677.4,4593.54681047227,10868,223,0,0,0,0,0,1,0,0,0,0,0,200,0,448.196011055502,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13387,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-47466-53-17,192.168.1.104,47466,192.168.1.1,53,17,2022-09-12 17:54:35.096656,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-42739-53-17,192.168.1.104,42739,192.168.1.1,53,17,2022-09-12 17:51:29.296471,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-37765-53-17,192.168.1.104,37765,192.168.1.1,53,17,2022-09-12 18:01:30.086241,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-50274-30005-6,192.168.1.104,50274,192.168.1.102,30005,6,2022-09-12 18:07:36.238693,14628,6,0,561,0,561,0,93.5,229.027290950227,0,0,0,0,38351.1074651354,410.172272354389,2925.6,4716.09189901978,11328,436,14628,2925.6,4716.09189901978,11328,436,0,0,0,0,0,1,0,0,0,0,0,200,0,410.172272354389,0,0,561,93.5,229.027290950227,52453.5,1,1,0,1,5,0,0,0,0,93.5,93.5,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14628,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-50648-30005-6,192.168.1.104,50648,192.168.1.102,30005,6,2022-09-12 18:31:38.803656,11633,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,49170.4633370584,515.774090948165,2326.6,3764.78535908755,9034,294,11633,2326.6,3764.78535908755,9034,294,0,0,0,0,0,1,0,0,0,0,0,200,0,515.774090948165,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11633,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-43712-30005-6,192.168.1.104,43712,192.168.1.102,30005,6,2022-09-12 18:02:33.378420,14087,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,39398.0265493008,425.924611343792,2817.4,4761.1390758935,11321,438,14087,2817.4,4761.1390758935,11321,438,0,0,0,0,0,1,0,0,0,0,0,200,0,425.924611343792,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14087,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-50369-53-17,192.168.1.104,50369,192.168.1.1,53,17,2022-09-12 18:08:13.791512,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-46672-30005-6,192.168.1.104,46672,192.168.1.102,30005,6,2022-09-12 18:21:26.793364,11848,6,0,571,0,571,0,95.1666666666667,233.109773854866,0,0,0,0,48193.7879810939,506.414584740041,2369.6,4459.28130980767,10344,183,11848,2369.6,4459.28130980767,10344,183,0,0,0,0,0,1,0,0,0,0,0,200,0,506.414584740041,0,0,571,95.1666666666667,233.109773854866,54340.1666666667,1,1,0,1,5,0,0,0,0,95.1666666666667,95.1666666666667,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11848,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-60689-53-17,192.168.1.104,60689,192.168.1.1,53,17,2022-09-12 18:02:20.472464,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-52608-30005-6,192.168.1.104,52608,192.168.1.102,30005,6,2022-09-12 18:15:58.283819,13852,6,0,679,0,679,0,113.166666666667,277.200589224963,0,0,0,0,49018.1923187987,433.150447588796,2770.4,4668.39649130191,11105,355,13852,2770.4,4668.39649130191,11105,355,0,0,0,0,0,1,0,0,0,0,0,200,0,433.150447588796,0,0,679,113.166666666667,277.200589224963,76840.1666666667,1,1,0,1,5,0,0,0,0,113.166666666667,113.166666666667,0,0,0,0,0,0,0,1,113,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13852,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-49826-30005-6,192.168.1.104,49826,192.168.1.102,30005,6,2022-09-12 17:52:52.097320,10738,6,0,568,0,568,0,94.6666666666667,231.885028983474,0,0,0,0,52896.2562860868,558.763270627678,2147.6,3582.02251528379,8530,129,10738,2147.6,3582.02251528379,8530,129,0,0,0,0,0,1,0,0,0,0,0,200,0,558.763270627678,0,0,568,94.6666666666667,231.885028983474,53770.6666666667,1,1,0,1,5,0,0,0,0,94.6666666666667,94.6666666666667,0,0,0,0,0,0,0,1,94,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10738,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-53334-30005-6,192.168.1.104,53334,192.168.1.102,30005,6,2022-09-12 17:47:23.288508,14958,6,0,568,0,568,0,94.6666666666667,231.885028983474,0,0,0,0,37972.9910415831,401.123144805455,2991.6,5485.30439447074,12802,399,14958,2991.6,5485.30439447074,12802,399,0,0,0,0,0,1,0,0,0,0,0,200,0,401.123144805455,0,0,568,94.6666666666667,231.885028983474,53770.6666666667,1,1,0,1,5,0,0,0,0,94.6666666666667,94.6666666666667,0,0,0,0,0,0,0,1,94,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14958,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-49764-30005-6,192.168.1.104,49764,192.168.1.102,30005,6,2022-09-12 18:24:10.163294,9249,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,60006.4871878041,648.718780408693,1849.8,3160.70651911879,7493,183,9249,1849.8,3160.70651911879,7493,183,0,0,0,0,0,1,0,0,0,0,0,200,0,648.718780408693,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,9249,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-40118-30005-6,192.168.1.104,40118,192.168.1.102,30005,6,2022-09-12 18:23:58.077823,9955,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,55750.8789552989,602.71220492215,1991,3263.42419859877,7803,235,9955,1991,3263.42419859877,7803,235,0,0,0,0,0,1,0,0,0,0,0,200,0,602.71220492215,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,9955,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-48054-30005-6,192.168.1.104,48054,192.168.1.102,30005,6,2022-09-12 18:25:32.746706,8365,6,0,561,0,561,0,93.5,229.027290950227,0,0,0,0,67065.152420801,717.274357441722,1673,2993.54973234119,7015,99,8365,1673,2993.54973234119,7015,99,0,0,0,0,0,1,0,0,0,0,0,200,0,717.274357441722,0,0,561,93.5,229.027290950227,52453.5,1,1,0,1,5,0,0,0,0,93.5,93.5,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,8365,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-53976-30005-6,192.168.1.104,53976,192.168.1.102,30005,6,2022-09-12 18:14:40.473952,11721,6,0,554,0,554,0,92.3333333333333,226.16955291698,0,0,0,0,47265.5916730654,511.901714870745,2344.2,3737.12412156728,9007,334,11721,2344.2,3737.12412156728,9007,334,0,0,0,0,0,1,0,0,0,0,0,200,0,511.901714870745,0,0,554,92.3333333333333,226.16955291698,51152.6666666667,1,1,0,1,5,0,0,0,0,92.3333333333333,92.3333333333333,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11721,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-47042-30005-6,192.168.1.104,47042,192.168.1.102,30005,6,2022-09-12 18:10:31.181162,6282,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,88347.6599808978,955.109837631328,1256.4,2200.85671955264,5187,154,6282,1256.4,2200.85671955264,5187,154,0,0,0,0,0,1,0,0,0,0,0,200,0,955.109837631328,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,6282,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-57746-30005-6,192.168.1.104,57746,192.168.1.102,30005,6,2022-09-12 18:05:15.075869,12189,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,45943.0634178358,492.24710804824,2437.8,4396.34862129927,10298,364,12189,2437.8,4396.34862129927,10298,364,0,0,0,0,0,1,0,0,0,0,0,200,0,492.24710804824,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12189,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-55766-53-17,192.168.1.104,55766,192.168.1.1,53,17,2022-09-12 18:01:51.191592,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33148-30005-6,192.168.1.104,33148,192.168.1.102,30005,6,2022-09-12 18:36:39.641299,5978,6,0,571,0,571,0,95.1666666666667,233.109773854866,0,0,0,0,95516.8952827033,1003.68016058883,1195.6,2191.13744434255,5110,34,5978,1195.6,2191.13744434255,5110,34,0,0,0,0,0,1,0,0,0,0,0,200,0,1003.68016058883,0,0,571,95.1666666666667,233.109773854866,54340.1666666667,1,1,0,1,5,0,0,0,0,95.1666666666667,95.1666666666667,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,5978,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-53824-30005-6,192.168.1.104,53824,192.168.1.102,30005,6,2022-09-12 18:16:43.457368,10272,6,0,679,0,679,0,113.166666666667,277.200589224963,0,0,0,0,66102.0249221184,584.11214953271,2054.4,3297.77459811916,7928,226,10272,2054.4,3297.77459811916,7928,226,0,0,0,0,0,1,0,0,0,0,0,200,0,584.11214953271,0,0,679,113.166666666667,277.200589224963,76840.1666666667,1,1,0,1,5,0,0,0,0,113.166666666667,113.166666666667,0,0,0,0,0,0,0,1,113,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10272,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-54983-53-17,192.168.1.104,54983,192.168.1.1,53,17,2022-09-12 17:53:13.221517,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33614-30005-6,192.168.1.104,33614,192.168.1.102,30005,6,2022-09-12 18:28:27.728606,12099,6,0,558,0,558,0,93,227.802546078836,0,0,0,0,46119.5140094223,495.908752789487,2419.8,4191.31694101031,9891,192,12099,2419.8,4191.31694101031,9891,192,0,0,0,0,0,1,0,0,0,0,0,200,0,495.908752789487,0,0,558,93,227.802546078836,51894,1,1,0,1,5,0,0,0,0,93,93,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12099,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-58502-30005-6,192.168.1.104,58502,192.168.1.102,30005,6,2022-09-12 18:09:21.902492,13835,7,0,556,0,556,0,79.4285714285714,210.14824699313,0,0,0,0,40187.9291651608,505.963136971449,2305.83333333333,4432.05069540802,11346,308,13835,2305.83333333333,4432.05069540802,11346,308,0,0,0,0,0,1,0,0,0,0,0,232,0,505.963136971449,0,0,556,79.4285714285714,210.14824699313,44162.2857142857,1,1,0,1,6,0,0,0,0,79.4285714285714,79.4285714285714,0,0,0,0,0,0,0,1,79,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13835,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-57248-30005-6,192.168.1.104,57248,192.168.1.102,30005,6,2022-09-12 18:10:42.967343,12009,6,0,558,0,558,0,93,227.802546078836,0,0,0,0,46465.1511366475,499.625281039221,2401.8,3783.89702555447,9149,311,12009,2401.8,3783.89702555447,9149,311,0,0,0,0,0,1,0,0,0,0,0,200,0,499.625281039221,0,0,558,93,227.802546078836,51894,1,1,0,1,5,0,0,0,0,93,93,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12009,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-39942-30005-6,192.168.1.104,39942,192.168.1.102,30005,6,2022-09-12 18:24:53.730360,10264,6,0,554,0,554,0,92.3333333333333,226.16955291698,0,0,0,0,53975.058456742,584.567420109119,2052.8,3538.9990392765,8369,217,10264,2052.8,3538.9990392765,8369,217,0,0,0,0,0,1,0,0,0,0,0,200,0,584.567420109119,0,0,554,92.3333333333333,226.16955291698,51152.6666666667,1,1,0,1,5,0,0,0,0,92.3333333333333,92.3333333333333,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10264,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-39408-30005-6,192.168.1.104,39408,192.168.1.102,30005,6,2022-09-12 18:11:45.337102,8542,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,64973.0742214938,702.411613205338,1708.4,3010.33234045678,7088,139,8542,1708.4,3010.33234045678,7088,139,0,0,0,0,0,1,0,0,0,0,0,200,0,702.411613205338,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,8542,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-49894-30005-6,192.168.1.104,49894,192.168.1.102,30005,6,2022-09-12 18:27:49.564695,13407,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,42664.2798538077,447.527411053927,2681.4,4102.97566407601,9975,363,13407,2681.4,4102.97566407601,9975,363,0,0,0,0,0,1,0,0,0,0,0,200,0,447.527411053927,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2448518540,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
